Title,buy_box_availability,rating_numeric,review_count,monthly_demand,current_price,listed_price_clean,is_sponsored_clean,has_coupon,has_bestseller_badge
"Scotch Thermal Laminating Pouches, 100 Count, Clear, 5 mil, Laminate Business Cards, Small Banners, Essays, Office or School Supplies, Fits Letter Size 8.9x11.4 in Paper",Add to cart,4.9,9929.0,10000.0,23.5,30.0,Organic,0,0
"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",Add to cart,4.6,80952.0,10000.0,103.9,129.99,Organic,0,0
"Amazon Basics 12-Pack D Cell Alkaline All-Purpose Batteries, 1.5 Volt, 5-Year Shelf Life",Add to cart,4.7,129016.0,20000.0,17.49,,Organic,0,1
"BIC Round Stic Xtra Life Ballpoint Pen, Ultra Long Lasting and Consistent Ink Flow, 60-Count in Black Ink",Add to cart,4.7,114733.0,30000.0,6.74,,Organic,0,1
Dell 65W USB-C Laptop Charger for XPS and Latitude 5000 - Power Cord Included,Add to cart,4.5,2171.0,10000.0,23.29,,Organic,0,0
"DYMO LetraTag LT-100H Handheld Aesthetic Label Maker | ABC Keyboard Label Printer with Easy-to-Use, 13 Character LCD Screen | Great for Home & Office Organization | Pink (New)",Add to cart,4.6,43940.0,1000.0,29.99,,Sponsored,0,0
"TP-Link AC1900 WiFi Range Extender RE550 | Dual-Band Wireless Repeater Amplifier w/Gigabit Ethernet Port | Up to 2200 Sq. Ft., 32 Devices | Internet Signal Booster | APP Setup | EasyMesh Compatible",Add to cart,4.4,17726.0,10000.0,49.99,79.99,Organic,1,0
"Avery Easy Peel Printable Address Labels with Sure Feed, 1"" x 2-5/8"" Customizable Stickers, White, 3,000 Blank Mailing Labels, Great for Mailing, Shipping, and More (5160)",Add to cart,4.8,20128.0,10000.0,26.99,,Organic,0,0
"Acer USB Hub 4 Ports, Multiple USB 3.0 Hub, USBA Splitter for Laptop with Type C Power Port, Extender for A Port Laptop, PC, Desktop and More (2ft)",Add to cart,4.6,8570.0,10000.0,9.98,22.99,Organic,0,1
"Amazon Basics 2.4 Ghz Wireless Optical Computer Mouse with USB Nano Receiver, Black",Add to cart,4.5,61499.0,10000.0,11.99,,Organic,0,0
"HP Color Laserjet Pro MFP 3301sdw Wireless All-in-One Color Laser Printer, Scanner, Copier, Best-for-Office (499Q3F)",Add to cart,4.2,496.0,4000.0,539.0,,Organic,0,0
"HP 902XL Black High-yield Ink Cartridge for HP Printers | Works with Printer Series: OfficeJet 6954, 6958, 6962, OfficeJet Pro 6968, 6975,, 6978 | Eligible for Instant Ink | T6M14AN",Add to cart,4.6,28351.0,10000.0,57.89,78.0,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"DJI Mini 3 Fly More Combo (DJI RC), Drones with Camera for Adults 4K, 3 Batteries for 114-min Flight Time, Vertical Shooting, 32800ft (10km) Video Transmission, Lightweight Mini Drone for Beginners",,4.5,4841.0,3000.0,659.0,719.0,Organic,0,0
"HP OfficeJet Pro 9125e All-in-One Printer, Color, Printer-for-Small Medium Business, Print, Copy, scan, fax,Touchscreen; Smart Advance Scan, 3 month Instant Ink trial included",Add to cart,3.6,2411.0,6000.0,209.99,299.89,Organic,0,0
"TP-Link TL-SG105, 5 Port Gigabit Unmanaged Ethernet Switch, Network Hub, Ethernet Splitter, Plug & Play, Fanless Metal Design, Shielded Ports, Traffic Optimization",Add to cart,4.7,133194.0,10000.0,12.99,24.99,Organic,0,1
"HP Original 67 Tri-Color / 67XL Black Ink Cartridges (2-Pack) | Works DeskJet 1255, 2700, 4100 Series Envy 6000, 6400 Series | Eligible for Instant Ink | 3YP30AN",Add to cart,4.7,4018.0,10000.0,51.92,,Organic,0,0
Texas Instruments TI-Nspire CX II CAS Color Graphing Calculator with Student Software (PC/Mac),Add to cart,4.6,8952.0,6000.0,151.99,175.0,Organic,0,0
"Amazon Basics Classic Puresoft PU Padded Mid-Back Height Adjustable Office Computer Desk Chair with Armrest, 26""D x 23.75""W x 42""H, Black",Add to cart,4.2,38911.0,8000.0,79.96,,Organic,0,0
"Epson EcoTank ET-4800 Wireless All-in-One Cartridge-Free Supertank Printer with Scanner, Copier, Fax, ADF and Ethernet – Ideal-for Your Home Office, White",Add to cart,4.0,4527.0,5000.0,259.99,299.99,Organic,0,0
Texas Instruments TI-36X Pro Engineering/Scientific Calculator | 9.7 Inch | Black.,Add to cart,4.8,22149.0,10000.0,20.73,25.0,Organic,0,0
"Sony WH-1000XM6 The Best Wireless Noise Canceling Headphones, HD NC Processor QN3, 12 Microphones, Adaptive NC Optimizer, Mastered by Engineers, Studio-Quality, 30-Hour Battery, Black",Add to cart,4.4,723.0,4000.0,448.0,,Organic,0,0
"Amazon Basics Surge Protector Power Strip, 6-Outlet, 790 Joules, LED Indicator, 6ft Extension Cord, White",Add to cart,4.8,43285.0,10000.0,10.14,,Organic,0,0
"DYMO LabelManager 160 Portable Label Maker Bundle, Easy-to-Use, One-Touch Smart Keys, QWERTY Keyboard, Large Display, For Home & Office Organization, Includes 3 D1 label cassettes",Add to cart,4.6,30942.0,4000.0,59.22,,Sponsored,0,0
"LISEN Retractable Car Charger, 69W USB C Car Accessories Adapter for iPhone 16 USB C Charger Fast Charging,Gifts for Women Men, Travel Essentials, Truck Accessories, for iPhone 16 Pro Max 15 14 13 12",Add to cart,4.6,10222.0,10000.0,16.99,27.99,Sponsored,0,1
"Amazon Basics 3-Button USB Wired Mouse with Scrolling and Tracking - Standard, Black",Add to cart,4.6,88282.0,10000.0,6.75,,Organic,0,0
"Fitbit Versa 4 Fitness Smartwatch with Daily Readiness, GPS, 24/7 Heart Rate, 40+ Exercise Modes, Sleep Tracking and more, Black/Graphite, One Size (S & L Bands Included)",Add to cart,4.3,15877.0,6000.0,149.95,199.95,Organic,0,0
"Duracell Coppertop D Batteries, 8 Count Pack, D Battery with Long-lasting Power, All-Purpose Alkaline D Battery for Household and Office Devices",Add to cart,4.8,34183.0,10000.0,16.98,18.99,Organic,0,0
"Lasko Wind Machine Fan, Air Circulator Fan with 3 Speeds, 20"" Model 3300, Gray",Add to cart,4.4,16987.0,10000.0,39.97,,Organic,0,0
"DJI Osmo Mobile 7P Gimbal Stabilizer for iPhone, Android, Native Tracking, Lighting, 3-Axis Phone Gimbal, Quick Launch, One-Tap Edit, Built-in Extension Rod & Tripod, 10hrs Use, Phone Charging",Add to cart,4.6,2246.0,7000.0,145.0,,Organic,0,0
"Brother P-Touch, PTD210, Easy-to-Use Label Maker Bundle (4 Label Tapes Included), White, Small",Add to cart,4.6,3398.0,10000.0,59.99,,Organic,0,0
"Crucial P310 1TB 2280 PCIe Gen4 3D NAND NVMe M.2 SSD – Up to 7,100 MB/s – Shift up to Gen4, with Acronis Offer, Internal Solid State Drive (PC) – CT1000P310SSD801",Add to cart,4.7,3470.0,9000.0,64.99,97.99,Organic,0,0
"Energizer AA Batteries, MAX Double A Battery Alkaline, 24 Count",Add to cart,4.8,32954.0,10000.0,16.49,21.98,Organic,0,0
"Canon Pixma MG3620 Wireless All-in-One Color Inkjet Printer with Mobile and Tablet Printing, Black",Add to cart,3.9,30709.0,10000.0,54.0,86.99,Organic,0,0
"Duracell Coppertop AAA Batteries with Power Boost Ingredients, 20 Count Pack Triple A Battery with Long-lasting Power, Alkaline AAA Battery for Household and Office Devices",Add to cart,4.8,88458.0,20000.0,16.99,,Organic,0,0
"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",Add to cart,4.3,2197.0,5000.0,174.06,,Organic,0,0
"Garmin Vívoactive 5, Health and Fitness GPS Smartwatch, AMOLED Display, Up to 11 Days of Battery, Slate Aluminum Bezel with Black Case and Silicone Band",Add to cart,4.4,6705.0,6000.0,215.82,299.99,Organic,0,0
"Scotch Magic Tape with Scotch Desktop Dispenser, 6 Rolls of 3/4"" x 1000"" Each Plus 1 Desktop Tape Dispenser, Great for Repair, Wrapping and Office Applications",Add to cart,4.8,21475.0,10000.0,12.41,24.49,Organic,0,0
"SAMSUNG T9 Portable SSD 4TB, USB 3.2 Gen 2x2 External Solid State Drive, Seq. Read Speeds Up to 2,000MB/s for Gaming, Students and Professionals,MU-PG4T0B/AM, Black (pack of 1)",Add to cart,4.6,1951.0,3000.0,279.99,439.99,Organic,0,0
"DJI Osmo Pocket 3 Creator Combo, Vlogging Cameras with 1'' CMOS, 4K/120fps Vlog Camera, 3-Axis Stabilization, Face/Object Tracking, Mic Included for Clear Sound, Digital Vlogging Camera for YouTube",Add to cart,4.6,3915.0,2000.0,968.0,,Organic,0,0
"Samsung PRO Plus microSD Memory Card + Adapter, 512GB microSDXC, Up to 180 MB/s, Full HD & 4K UHD, UHS I, C10, U3, V30, A2, for Android Smartphones, Tablets, GoPRO, and DJI Drone (MB MD512SA/AM)",Add to cart,4.7,11279.0,7000.0,34.99,61.99,Organic,0,0
"Avery Easy Peel Printable Address Labels with Sure Feed, 1"" x 2-5/8"" Customizable Stickers, White, 750 Blank Mailing Labels, Great for Mailing, Shipping, and More (8160)",Add to cart,4.8,19590.0,20000.0,10.24,17.14,Organic,0,1
"Listerine Cool Mint Antiseptic Mouthwash, Daily Oral Rinse Kills 99% of Germs that Cause Bad Breath, Plaque and Gingivitis for a Fresher, Cleaner Mouth, Cool Mint Flavor, 1.5 L",Add to cart,4.8,26634.0,20000.0,7.98,10.7,Organic,1,0
"Samsung Type-C USB Flash Drive, 256GB, Transfers 4GB Files in 11 Secs w/Up to 400MB/s USB 3.2 Gen 1 Read Speeds, Compatible w/USB 3.0/2.0, Waterproof, 2022, Blue, MUF-256DA/AM",Add to cart,4.6,14533.0,10000.0,21.49,32.99,Organic,0,0
"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",Add to cart,4.2,1245.0,3000.0,309.0,399.0,Organic,0,0
"3M N95 Respirator 8511, Cool Flow Valve, 10 Pack, NIOSH-APPROVED, Advanced Filter Media For Easy Breathing, Comfortable For Long Periods Of Wear, Helps Filter Pollen, Mold Spores & Dust (8511PB1-A-PS)",Add to cart,4.6,15567.0,10000.0,20.53,21.99,Organic,0,0
"Amazon Basics Sturdy and Portable Ergonomic Laptop Stand for Desk, Adjustable Riser, Fits all Laptops and Notebooks up to 17.3 Inch, Silver, 10 x 8.7 x 6 in",Add to cart,4.6,2131.0,10000.0,24.22,29.96,Organic,0,0
"Duracell - CopperTop AA Alkaline Batteries - Long Lasting, All-Purpose Double A Battery for Household and Business, 4 Batteries, Power Remotes, Toys, and More, Reliable and Trustworthy",Add to cart,4.8,8085.0,30000.0,4.97,6.59,Organic,0,0
"TP-Link AXE5400 Tri-Band WiFi 6E Router (Archer AXE75)- Gigabit Wireless Internet for Gaming, VPN, OneMesh, WPA3",Add to cart,4.3,4388.0,6000.0,149.99,199.99,Organic,1,0
"Canon PG-275 Genuine Black Ink Cartridge, Compatible with TS3520/3522, TR4720/4722, TS3720/3722",Add to cart,4.6,12469.0,10000.0,16.99,17.99,Organic,0,0
"Skullcandy Jib Wired Earbuds with 3.5mm Plug, Noise Isolating Fit, Built-In Microphone Call and Track Control, Convenient for Travel - Black",Add to cart,4.4,16532.0,10000.0,7.41,9.99,Organic,0,0
"DJI Osmo Mobile SE, 3-Axis Phone Gimbal for iPhone, Android, Built-in Tripod, Selfie Stick, Gimbal Stabilizer for iphone, Andriod, ActiveTrack 6.0, Vlogging Stabilizer for Youtube, TikTok, Travel",Add to cart,4.5,10065.0,8000.0,65.0,69.0,Organic,0,1
"ASUS The SFF-Ready Prime GeForce RTX™ 5070 12GB GDDR7 Graphics Card (PCIe® 5.0, 12GB GDDR7, HDMI®/DP 2.1, 2.5-Slot, Axial-tech Fans, Dual BIOS)",,4.6,1228.0,2000.0,549.99,609.99,Organic,0,0
"Texas Instruments BA II Plus Financial Calculator, Black Medium",Add to cart,4.6,21257.0,7000.0,32.99,41.81,Organic,0,1
CORSAIR VENGEANCE LPX DDR4 RAM 32GB (2x16GB) 3200MHz CL16-20-20-38 1.35V Intel AMD Desktop Computer Memory - Black (CMK32GX4M2E3200C16),Add to cart,4.8,17000.0,7000.0,78.99,88.99,Organic,0,1
"Brother HL-L2460DW Wireless Compact Monochrome Laser Printer with Duplex, Mobile Printing, Black & White Output | Includes Refresh Subscription Trial(1), Works with Alexa",Add to cart,4.1,1742.0,4000.0,179.99,,Organic,0,0
"HP 218X Black High-Yield Toner Cartridge | Works with Color Laserjet Pro 3201, MFP 3301 Series | W2180X",Add to cart,4.7,297.0,5000.0,112.99,,Organic,0,0
"Fujifilm INSTAX Mini Instant Film 2 Pack = 20 Sheets (White) for Fujifilm Mini 8 & Mini 9 Cameras, Model:4332059078",Add to cart,4.7,27637.0,10000.0,24.48,29.99,Organic,0,0
"Pendaflex File Folders, Letter Size, 1/3 Cut, Manila, 250 per Box (752250)",Add to cart,4.8,4725.0,9000.0,26.5,29.73,Organic,0,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, HDMI, Carbon Black",Add to cart,4.2,647.0,2000.0,523.99,,Organic,0,0
"Amazon Basics 8-Pack Rechargeable AA NiMH Batteries, 2000 mAh, 1.2V, Recharge up to 1000x Times, Pre-Charged",Add to cart,4.4,167901.0,10000.0,9.83,11.22,Organic,0,0
"SAMSUNG 32-Inch Class Full HD F6000 Smart TV (2025 Model) HDR, Object Tracking Sound Lite, Knox Security, One UI Tizen, Smart TV",Add to cart,4.3,590.0,4000.0,177.99,,Organic,0,0
"Energizer D Batteries, D Cell Battery Premium Alkaline, 8 Count",Add to cart,4.8,27900.0,10000.0,14.97,19.98,Organic,0,0
"Canon PG-243 / CL-244 Genuine Ink Value Pack (2 Cartridges), Compatible with iP2820, MX492, MG2420/2520/2920/2922/2924/3020/2522/2525, TS3120/302/302a/202/4520/3320",Add to cart,4.6,69726.0,9000.0,33.29,35.99,Organic,0,0
"iOttie Easy One Touch Signature Dashboard & Windshield Universal Car Mount Phone Holder Desk Stand with Suction Cup Base and Telescopic Arm for iPhone, Samsung, Google, More Smartphones",Add to cart,4.4,139913.0,10000.0,18.99,24.95,Organic,0,0
"Samsung EVO Select microSD Memory Card + Adapter, 1TB microSDXC, Up-to 160 MB/s, 4K UHD, UHS-I, C10, U3, V30, A2, for Mobile Phone, Smartphones, Nintendo-Switch, and Tablets (MB-ME1T0SA/AM)",Add to cart,4.7,96854.0,8000.0,74.99,,Organic,0,0
"Lexar 2TB ES3 Portable SSD, Up to 1050MB/s Read & 1000MB/s Write, Compatible with PC & Mac, Tablets, Smartphones, External Solid State Drive, Silver (LES3XXX002T-RNSAU)",Add to cart,4.5,198.0,200.0,119.99,159.99,Sponsored,0,0
"KODAK PIXPRO Friendly Zoom FZ45-BK 16MP Digital Camera with 4X Optical Zoom 27mm Wide Angle and 2.7"" LCD Screen (Black)",Add to cart,4.2,3651.0,6000.0,99.99,129.99,Organic,0,0
"HP 68 Black/Tri-Color Ink Cartridges (2-Pack) | Works Envy 6100e, 6500e Series | Eligible for Instant Ink | 6L6S2TN",Add to cart,4.6,510.0,7000.0,50.92,64.85,Organic,0,0
"Amazon Basics Adjustable Folding Guitar Stand, A-shape, Fully Assembled - For School Music Program, Concerts & Multiple Users, Black, 8.66 x 15.16 x 3.74 inches",Add to cart,4.8,61748.0,10000.0,14.99,,Organic,0,1
"Sceptre Curved 27"" FHD 1080p 75Hz LED Monitor HDMI VGA Build-In Speakers, EDGE-LESS Metal Black 2019 (C275W-1920RN)",Add to cart,4.6,14186.0,4000.0,92.97,139.97,Organic,0,0
"WD_BLACK 2TB SN850X NVMe Internal Gaming SSD Solid State Drive - Gen4 PCIe, M.2 2280, Up to 7,300 MB/s - WDS200T2X0E",Add to cart,4.8,28135.0,3000.0,129.99,189.99,Organic,0,0
"Kasa Smart Indoor Pan-Tilt Home Security Camera, 1080p HD Dog Camera w/Night Vision, Motion Detection for Baby & Pet Monitor, Cloud & SD Card Storage, Works w/ Alexa & Google Home, 2.4G WiFi (EC71)",Add to cart,4.4,38090.0,10000.0,21.99,24.99,Organic,0,1
"Brother Genuine TN2294PK Standard Yield 4-Pack Printer Toner Cartridges - Black, Cyan, Magenta, Yellow Toner Multipack",Add to cart,4.5,490.0,2000.0,286.99,,Organic,0,0
"Skylight Frame – WiFi Digital Picture Frame Customer Support, Touch Screen Digital Photo Frame with Easy Setup, Photo Gifts for Parents and Grandparents - 10 Inch Black",Add to cart,4.7,24816.0,4000.0,139.99,159.0,Organic,0,0
"Hisense 32-Inch Class A4 Series FHD 1080p Smart Fire TV (32A4NF, 2025 Model) - DTS Virtual: X, Slim Bezel Design, Alexa Built in",Add to cart,4.4,526.0,4000.0,97.99,119.99,Organic,0,0
"Turtle Beach Stealth 600 Wireless Multiplatform Amplified Gaming Headset for Xbox Series X|S, Xbox One, PC, PS5, PS4, & Mobile – Bluetooth, 80-Hr Battery, Noise-Cancelling Mic – Black",,4.3,3340.0,6000.0,98.74,,Organic,0,0
Escort MAX 360c Radar Detector with Extra Mount & OBDII Cord Bundle,Add to cart,4.4,1465.0,50.0,569.95,,Sponsored,0,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",Add to cart,4.8,172.0,1000.0,16.19,,Sponsored,0,0
"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",Add to cart,4.4,3520.0,1000.0,119.99,,Sponsored,1,0
"Kleenex Professional Facial Tissue, Bulk (03076), 2-Ply, White, Flat Boxed Format, Designed for Business, Convenience Size (125 Tissues/Box, 12 Boxes, 1,500 Sheets/Case)",Add to cart,4.5,20721.0,9000.0,24.63,27.99,Organic,0,0
Ubiquiti Networks UniFi 7 Pro | WiFi 7 Access Point | US Model | PoE+ Adapter not Included (U7-Pro-US),Add to cart,4.6,260.0,3000.0,188.0,,Organic,0,1
"Energizer AAA Batteries, Max Triple A Max Battery Alkaline, 24 Count",Add to cart,4.8,22981.0,10000.0,13.99,21.98,Organic,0,0
"Amazon Basics 128 GB Ultra Fast USB 3.1 Flash Drive, Black",Add to cart,4.6,26303.0,10000.0,14.99,,Organic,0,0
"AT&T BL102-2 DECT 6.0 2-Handset Cordless Phone for Home with Answering Machine, Call Blocking, Caller ID Announcer, Audio Assist, Intercom, and Unsurpassed Range, Silver/Black",Add to cart,4.3,30484.0,7000.0,49.94,59.95,Organic,0,1
"LISEN Retractable Car Charger, 69W USB C Car Accessories Adapter for iPhone 16 USB C Charger Fast Charging,Gifts for Women Men, Travel Essentials, Truck Accessories, for iPhone 16 Pro Max 15 14 13 12",Add to cart,4.6,10222.0,10000.0,16.99,27.99,Sponsored,0,1
"KODAK 10.1 Inch WiFi Digital Picture Frame with 32GB Storage, Electronic Smart Digital Photo Frame 1280x800 IPS Touch Screen, Auto-Rotate, Share Moments Instantly Gifts for Women Mothers Day Christmas",Add to cart,4.3,812.0,100.0,59.99,,Sponsored,0,0
"HP Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 1TB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",Add to cart,4.2,1353.0,2000.0,413.99,,Organic,0,0
"TP-Link AC600 USB WiFi Adapter for PC (Archer T2U Plus)- Wireless Network Adapter for Desktop with 2.4GHz, 5GHz High Gain Dual Band 5dBi Antenna, Supports Win11/10/8.1/8/7/XP, Mac OS 10.9-10.14, Black",Add to cart,4.4,40774.0,10000.0,14.45,19.99,Organic,0,1
"Scotch Thermal Laminator, Extra Wide 13 Inch Input, Ideal for Teachers, Small Offices, or Home (TL1302Z)",Add to cart,4.5,378.0,5000.0,59.99,,Organic,0,0
"Garmin Forerunner 165, Running Smartwatch, Colorful AMOLED Display, Training Metrics and Recovery Insights, Black",Add to cart,4.7,1224.0,3000.0,249.0,,Organic,0,0
"Razer BlackShark V2 X Gaming Headset: 7.1 Surround Sound - 50mm Drivers - Memory Foam Cushion - For PC, PS4, PS5, Switch - 3.5mm Audio Jack - Black",Add to cart,4.4,22791.0,8000.0,39.98,59.99,Organic,0,0
"SanDisk 512GB Ultra USB 3.0 Flash Drive - SDCZ48-512G-G46, Black",Add to cart,4.7,47889.0,8000.0,33.99,,Organic,0,0
"Samsung Galaxy Buds FE True Wireless Bluetooth Earbuds, Comfort and Secure in Ear Fit, Auto Switch Audio, Touch Control, Built-in Voice Assistant, Graphite [US Version, 1Yr Manufacturer Warranty]",Add to cart,4.3,6199.0,5000.0,69.99,99.99,Organic,0,0
"Samsung SmartTag2 (2023) Bluetooth + UWB, IP67 Water and Dust Resistant, Findable via App, 1.5 Year Battery Life (4-Pack) - Black/White (Global Edition, No US Warranty)",Add to cart,4.5,5068.0,7000.0,55.14,,Organic,0,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",Add to cart,4.8,5207.0,20000.0,25.47,,Sponsored,0,0
"Fujifilm QuickSnap Flash 400 One Time Use 35mm Camera with Flash, 27 Exposures, 4-Pack",Add to cart,4.6,380.0,5000.0,68.88,76.89,Organic,0,0
"Amazon Basics 4-Pack 23A Alkaline Battery, 12 Volt, Long-Lasting Power",Add to cart,4.7,34376.0,20000.0,5.59,,Organic,0,0
"Canon PIXMA TR4720 All-in-One Wireless Printer, Home Use with Auto Document Feeder, Mobile Printing and Built-in Fax, Black",Add to cart,4.0,13544.0,5000.0,74.0,107.99,Organic,0,0
"TP-Link Dual-Band AX3000 Wi-Fi 6 Router Archer AX55 | Wireless Gigabit Internet Router for Home | EasyMesh Compatible | VPN Clients & Server | HomeShield, OFDMA, MU-MIMO | USB 3.0 | Secure by Design",Add to cart,4.4,10633.0,6000.0,89.99,,Organic,1,0
"Sony BDP-S1700U Blu-ray DVD Player Dolby Digital TrueHD/DTS and DVD upscaling, with Included HDMI Cable, 2025 Model",Add to cart,4.6,130.0,5000.0,93.0,,Organic,0,1
"HP OfficeJet Pro 8139e Wireless All-in-One Color Inkjet Printer, Print, scan, Copy, fax, ADF, Duplex Printing Best-for-Home Office, 1 Year Instant Ink Trial Included",Add to cart,3.9,1311.0,3000.0,169.99,269.99,Organic,0,0
"WYZE Cam v4, 2.5K QHD WiFi Indoor/Outdoor Smart Home Security Camera, Pet/Baby Monitor, Motion Activated Spotlight/Siren, Color Night Vision, 2-Way Audio, Works with Alexa & Google, Free Expert Help",Add to cart,4.4,7755.0,9000.0,35.98,,Organic,0,0
"Energizer Alkaline Power D Batteries 12 Count (Pack of 1), Long-Lasting Alkaline Size D Batteries",Add to cart,4.7,9671.0,8000.0,18.99,23.98,Organic,0,0
"TP-Link USB Bluetooth Adapter for PC - Bluetooth 5.3 Dongle Receiver, Plug and Play, Nano Design, EDR & BLE, Supports Windows 11/10/8.1/7 for Desktop, Laptop, PS5/PS4/Xbox Controller (UB500)",Add to cart,4.5,18726.0,10000.0,9.99,14.99,Organic,0,1
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",Add to cart,4.7,7235.0,500.0,69.95,,Sponsored,0,0
"Mophie Snap+ 3-in-1 Wireless Charging Stand - MagSafe & Qi2 Certified, Compatible with iPhone 16/15/14/13/12, Apple Watch, AirPods - Multi-Device Magnetic Charging Station, Eco-Friendly Design, White",Add to cart,4.3,196.0,200.0,119.99,129.95,Sponsored,0,0
"UGREEN Revodok 105 USB C Hub 5 in 1 Multiport Adapter 4K HDMI, 100W Power Delivery, 3 USB-A Data Ports, USB C Dongle for MacBook Pro/Air, iPad Pro, iMac, iPhone 15 Pro/Pro Max, XPS, Thinkpad",,4.6,19848.0,10000.0,11.99,15.99,Organic,0,0
"Original HP 64 Tri-color / 64XL Black Ink Cartridges (2-Pack) | Works with HP ENVY Inspire 7250e, 7950e Series; HP ENVY Photo 6200, 7100, 7800 Series",Add to cart,4.6,2697.0,6000.0,83.89,,Organic,0,0
"TP-Link Deco BE63 Tri-Band WiFi 7 BE10000 Whole Home Mesh System - 6-Stream 10 Gbps, 4x2.5G Ports Wired Backhaul, 4X Smart Internal Antennas, VPN, MU-MIMO, HomeShield, Free Expert Support (3-Pack)",Add to cart,4.4,7440.0,2000.0,419.97,549.99,Organic,0,0
Braun Series 7 70S Electric Shaver Head Replacement Cassette – Silver,Add to cart,4.7,29443.0,8000.0,43.99,,Organic,0,0
